# MD Simulation - NVT Ensemble
# Timestep: 0.5 fs
#     Step     Time(fs)      Temp(K)          KE(Ha)          PE(Ha)          TE(Ha)
     69870    34935.000       276.60      0.06832350  -1313.11807652  -1313.04975302
     69871    34935.500       267.61      0.06610178  -1313.11952936  -1313.05342758
     69872    34936.000       283.63      0.07006052  -1313.11954760  -1313.04948708
     69873    34936.500       299.70      0.07402832  -1313.11945055  -1313.04542224
     69874    34937.000       288.99      0.07138353  -1313.11960676  -1313.04822323
     69875    34937.500       283.64      0.07006196  -1313.11928063  -1313.04921867
     69876    34938.000       334.70      0.08267484  -1313.11935206  -1313.03667721
     69877    34938.500       300.29      0.07417474  -1313.11726713  -1313.04309240
     69878    34939.000       263.04      0.06497306  -1313.11559601  -1313.05062295
     69879    34939.500       301.75      0.07453686  -1313.11527304  -1313.04073618
     69880    34940.000       367.16      0.09069264  -1313.11616035  -1313.02546771
     69881    34940.500       326.16      0.08056605  -1313.11664714  -1313.03608109
     69882    34941.000       311.46      0.07693466  -1313.11688968  -1313.03995502
     69883    34941.500       301.26      0.07441384  -1313.11662725  -1313.04221341
     69884    34942.000       236.75      0.05848037  -1313.11680099  -1313.05832062
     69885    34942.500       304.21      0.07514295  -1313.11630520  -1313.04116225
     69886    34943.000       354.87      0.08765767  -1313.11639550  -1313.02873783
     69887    34943.500       311.24      0.07688004  -1313.11684703  -1313.03996698
     69888    34944.000       319.64      0.07895434  -1313.11641439  -1313.03746005
     69889    34944.500       344.33      0.08505368  -1313.11628121  -1313.03122753
     69890    34945.000       287.18      0.07093748  -1313.11736425  -1313.04642676
     69891    34945.500       342.68      0.08464584  -1313.11827766  -1313.03363182
     69892    34946.000       351.95      0.08693488  -1313.11869817  -1313.03176329
     69893    34946.500       311.14      0.07685436  -1313.11760586  -1313.04075151
     69894    34947.000       343.94      0.08495688  -1313.11781982  -1313.03286294
     69895    34947.500       309.63      0.07648270  -1313.11653669  -1313.04005399
     69896    34948.000       324.40      0.08013137  -1313.11651142  -1313.03638004
     69897    34948.500       314.15      0.07759798  -1313.11642159  -1313.03882362
     69898    34949.000       314.91      0.07778576  -1313.11582389  -1313.03803813
     69899    34949.500       307.84      0.07603875  -1313.11533206  -1313.03929331
     69900    34950.000       269.66      0.06660835  -1313.11672524  -1313.05011689
     69901    34950.500       304.20      0.07514105  -1313.11767261  -1313.04253156
     69902    34951.000       293.67      0.07253875  -1313.11743341  -1313.04489466
     69903    34951.500       309.05      0.07633793  -1313.11615301  -1313.03981509
     69904    34952.000       314.70      0.07773403  -1313.11635241  -1313.03861838
     69905    34952.500       295.65      0.07302992  -1313.11785462  -1313.04482470
     69906    34953.000       290.67      0.07179967  -1313.11853946  -1313.04673979
     69907    34953.500       273.38      0.06752712  -1313.11806547  -1313.05053835
     69908    34954.000       231.58      0.05720207  -1313.11622088  -1313.05901881
     69909    34954.500       284.60      0.07030042  -1313.11610869  -1313.04580828
     69910    34955.000       251.31      0.06207693  -1313.11625652  -1313.05417959
     69911    34955.500       313.98      0.07755609  -1313.11626125  -1313.03870516
     69912    34956.000       310.83      0.07677846  -1313.11671607  -1313.03993761
     69913    34956.500       288.68      0.07130778  -1313.11701389  -1313.04570611
     69914    34957.000       307.24      0.07589273  -1313.11728008  -1313.04138735
     69915    34957.500       235.51      0.05817305  -1313.11798703  -1313.05981399
     69916    34958.000       225.86      0.05579002  -1313.11781061  -1313.06202059
     69917    34958.500       292.25      0.07218941  -1313.11841252  -1313.04622310
     69918    34959.000       284.40      0.07025020  -1313.11921897  -1313.04896877
     69919    34959.500       309.66      0.07648881  -1313.11957939  -1313.04309058
     69920    34960.000       283.54      0.07003705  -1313.11852179  -1313.04848475
     69921    34960.500       312.00      0.07706793  -1313.11901308  -1313.04194515
     69922    34961.000       329.36      0.08135486  -1313.12029331  -1313.03893845
     69923    34961.500       379.12      0.09364638  -1313.12044280  -1313.02679642
     69924    34962.000       302.98      0.07483993  -1313.11804572  -1313.04320578
     69925    34962.500       292.69      0.07229841  -1313.11597017  -1313.04367176
     69926    34963.000       321.11      0.07931684  -1313.11779748  -1313.03848064
     69927    34963.500       272.32      0.06726637  -1313.11784697  -1313.05058059
     69928    34964.000       309.17      0.07636918  -1313.11866389  -1313.04229471
     69929    34964.500       349.45      0.08631802  -1313.11932908  -1313.03301106
     69930    34965.000       321.78      0.07948242  -1313.11833035  -1313.03884794
     69931    34965.500       407.34      0.10061827  -1313.11846399  -1313.01784571
     69932    34966.000       333.30      0.08232861  -1313.11796026  -1313.03563164
     69933    34966.500       282.33      0.06973971  -1313.11672951  -1313.04698980
     69934    34967.000       313.18      0.07735905  -1313.11830103  -1313.04094198
     69935    34967.500       291.60      0.07202940  -1313.11938742  -1313.04735801
     69936    34968.000       268.57      0.06634100  -1313.11938300  -1313.05304201
     69937    34968.500       246.13      0.06079809  -1313.11948063  -1313.05868254
     69938    34969.000       354.21      0.08749285  -1313.11858411  -1313.03109126
     69939    34969.500       275.06      0.06794377  -1313.11750952  -1313.04956575
     69940    34970.000       301.51      0.07447546  -1313.11828977  -1313.04381430
     69941    34970.500       330.59      0.08165913  -1313.11842617  -1313.03676704
     69942    34971.000       327.30      0.08084690  -1313.11775669  -1313.03690979
     69943    34971.500       305.96      0.07557619  -1313.11768447  -1313.04210828
     69944    34972.000       288.34      0.07122212  -1313.11640819  -1313.04518607
     69945    34972.500       298.51      0.07373476  -1313.11548186  -1313.04174710
     69946    34973.000       308.82      0.07628241  -1313.11712931  -1313.04084690
     69947    34973.500       354.12      0.08747198  -1313.11893277  -1313.03146079
     69948    34974.000       337.85      0.08345192  -1313.11920451  -1313.03575258
     69949    34974.500       308.99      0.07632347  -1313.11787536  -1313.04155189
     69950    34975.000       369.27      0.09121408  -1313.11919540  -1313.02798131
     69951    34975.500       327.63      0.08092766  -1313.11837318  -1313.03744552
     69952    34976.000       244.98      0.06051329  -1313.11663017  -1313.05611689
     69953    34976.500       295.89      0.07308907  -1313.11689884  -1313.04380978
     69954    34977.000       254.36      0.06282997  -1313.11804255  -1313.05521258
     69955    34977.500       270.84      0.06690040  -1313.11805185  -1313.05115145
     69956    34978.000       288.40      0.07123829  -1313.11681454  -1313.04557625
     69957    34978.500       275.98      0.06817052  -1313.11714125  -1313.04897073
     69958    34979.000       260.11      0.06425075  -1313.11618918  -1313.05193843
     69959    34979.500       269.91      0.06666982  -1313.11659402  -1313.04992420
     69960    34980.000       290.61      0.07178340  -1313.11587788  -1313.04409448
     69961    34980.500       261.56      0.06460840  -1313.11568903  -1313.05108063
     69962    34981.000       249.12      0.06153658  -1313.11592482  -1313.05438824
     69963    34981.500       282.44      0.06976679  -1313.11695334  -1313.04718656
     69964    34982.000       236.14      0.05832920  -1313.11749341  -1313.05916421
     69965    34982.500       348.85      0.08616942  -1313.11741247  -1313.03124305
     69966    34983.000       315.55      0.07794389  -1313.11724122  -1313.03929733
     69967    34983.500       306.04      0.07559512  -1313.11738014  -1313.04178502
     69968    34984.000       317.75      0.07848904  -1313.11821787  -1313.03972883
     69969    34984.500       290.43      0.07174048  -1313.11765915  -1313.04591867
     69970    34985.000       309.06      0.07634037  -1313.11773874  -1313.04139837
     69971    34985.500       299.25      0.07391875  -1313.11791252  -1313.04399377
     69972    34986.000       318.89      0.07877019  -1313.11792596  -1313.03915577
     69973    34986.500       272.32      0.06726548  -1313.11783572  -1313.05057024
     69974    34987.000       243.75      0.06020836  -1313.11759715  -1313.05738879
     69975    34987.500       296.00      0.07311505  -1313.11703745  -1313.04392240
     69976    34988.000       395.26      0.09763358  -1313.11782350  -1313.02018993
     69977    34988.500       294.22      0.07267501  -1313.11884403  -1313.04616902
     69978    34989.000       234.36      0.05788977  -1313.11839426  -1313.06050449
     69979    34989.500       269.01      0.06644856  -1313.11819924  -1313.05175068
     69980    34990.000       413.40      0.10211554  -1313.11812892  -1313.01601338
     69981    34990.500       284.08      0.07017148  -1313.11704322  -1313.04687174
     69982    34991.000       327.80      0.08096953  -1313.11632782  -1313.03535829
     69983    34991.500       307.39      0.07592889  -1313.11691865  -1313.04098976
     69984    34992.000       335.92      0.08297645  -1313.11633601  -1313.03335956
     69985    34992.500       306.72      0.07576411  -1313.11630920  -1313.04054508
     69986    34993.000       321.16      0.07933060  -1313.11510085  -1313.03577025
     69987    34993.500       332.11      0.08203445  -1313.11662411  -1313.03458966
     69988    34994.000       309.75      0.07651199  -1313.11583244  -1313.03932045
     69989    34994.500       255.21      0.06304000  -1313.11697833  -1313.05393833
     69990    34995.000       311.60      0.07696983  -1313.11724115  -1313.04027132
     69991    34995.500       334.34      0.08258500  -1313.11663911  -1313.03405411
     69992    34996.000       320.54      0.07917717  -1313.11729116  -1313.03811399
     69993    34996.500       322.47      0.07965289  -1313.11754052  -1313.03788763
     69994    34997.000       303.34      0.07492842  -1313.11736779  -1313.04243936
     69995    34997.500       328.70      0.08119170  -1313.11680164  -1313.03560994
     69996    34998.000       281.79      0.06960565  -1313.11531353  -1313.04570788
     69997    34998.500       336.83      0.08320179  -1313.11507213  -1313.03187034
     69998    34999.000       307.32      0.07591063  -1313.11700914  -1313.04109850
     69999    34999.500       287.47      0.07100803  -1313.11664609  -1313.04563806
     70000    35000.000       335.04      0.08275983  -1313.11630482  -1313.03354498
     70001    35000.500       324.24      0.08009173  -1313.11523489  -1313.03514316
     70002    35001.000       246.18      0.06080927  -1313.11520848  -1313.05439921
     70003    35001.500       297.55      0.07349907  -1313.11544768  -1313.04194861
     70004    35002.000       304.45      0.07520351  -1313.11764674  -1313.04244323
     70005    35002.500       350.29      0.08652504  -1313.11816737  -1313.03164233
     70006    35003.000       364.35      0.08999980  -1313.11822104  -1313.02822124
     70007    35003.500       268.18      0.06624300  -1313.11694630  -1313.05070329
     70008    35004.000       308.87      0.07629333  -1313.11647117  -1313.04017784
     70009    35004.500       282.36      0.06974524  -1313.11618077  -1313.04643553
     70010    35005.000       365.22      0.09021452  -1313.11712427  -1313.02690975
     70011    35005.500       271.11      0.06696619  -1313.11683536  -1313.04986916
     70012    35006.000       258.93      0.06395853  -1313.11706045  -1313.05310191
     70013    35006.500       292.54      0.07226153  -1313.11670213  -1313.04444060
     70014    35007.000       318.04      0.07855991  -1313.11653309  -1313.03797318
     70015    35007.500       289.66      0.07154933  -1313.11626269  -1313.04471336
     70016    35008.000       250.82      0.06195475  -1313.11588481  -1313.05393007
     70017    35008.500       350.99      0.08669869  -1313.11719112  -1313.03049242
     70018    35009.000       301.06      0.07436402  -1313.11713152  -1313.04276750
     70019    35009.500       322.72      0.07971442  -1313.11681634  -1313.03710192
     70020    35010.000       301.13      0.07438347  -1313.11724295  -1313.04285948
     70021    35010.500       358.45      0.08854116  -1313.11828710  -1313.02974594
     70022    35011.000       325.50      0.08040330  -1313.11849863  -1313.03809533
     70023    35011.500       307.89      0.07605172  -1313.11807376  -1313.04202204
     70024    35012.000       308.39      0.07617684  -1313.11813603  -1313.04195920
     70025    35012.500       366.85      0.09061723  -1313.12028054  -1313.02966330
     70026    35013.000       339.22      0.08379182  -1313.11975564  -1313.03596381
     70027    35013.500       274.63      0.06783716  -1313.11781311  -1313.04997596
     70028    35014.000       302.14      0.07463274  -1313.11773773  -1313.04310499
     70029    35014.500       265.00      0.06545823  -1313.11784937  -1313.05239114
     70030    35015.000       290.08      0.07165302  -1313.11803214  -1313.04637912
     70031    35015.500       308.41      0.07617989  -1313.11701993  -1313.04084004
     70032    35016.000       279.82      0.06911789  -1313.11661099  -1313.04749309
     70033    35016.500       304.47      0.07520716  -1313.11644157  -1313.04123441
     70034    35017.000       355.44      0.08779872  -1313.11676612  -1313.02896740
     70035    35017.500       262.00      0.06471723  -1313.11578777  -1313.05107054
     70036    35018.000       262.42      0.06482036  -1313.11723957  -1313.05241921
     70037    35018.500       271.46      0.06705408  -1313.11636902  -1313.04931494
     70038    35019.000       329.77      0.08145651  -1313.11656569  -1313.03510918
     70039    35019.500       260.55      0.06435875  -1313.11680005  -1313.05244130
     70040    35020.000       302.26      0.07466232  -1313.11683276  -1313.04217044
     70041    35020.500       343.14      0.08475947  -1313.11687170  -1313.03211223
     70042    35021.000       272.30      0.06726167  -1313.11561765  -1313.04835599
     70043    35021.500       294.63      0.07277782  -1313.11524750  -1313.04246969
     70044    35022.000       330.82      0.08171614  -1313.11649831  -1313.03478217
     70045    35022.500       308.86      0.07629231  -1313.11607815  -1313.03978584
     70046    35023.000       332.66      0.08216989  -1313.11600215  -1313.03383226
     70047    35023.500       296.48      0.07323342  -1313.11673351  -1313.04350009
     70048    35024.000       335.02      0.08275397  -1313.11730437  -1313.03455040
     70049    35024.500       311.15      0.07685858  -1313.11792750  -1313.04106892
     70050    35025.000       300.01      0.07410692  -1313.11637878  -1313.04227186
     70051    35025.500       363.96      0.08990267  -1313.11669661  -1313.02679393
     70052    35026.000       319.29      0.07886719  -1313.11764285  -1313.03877566
     70053    35026.500       338.11      0.08351704  -1313.11660955  -1313.03309251
     70054    35027.000       367.82      0.09085462  -1313.11634831  -1313.02549369
     70055    35027.500       298.76      0.07379669  -1313.11441954  -1313.04062285
     70056    35028.000       338.39      0.08358568  -1313.11573101  -1313.03214533
     70057    35028.500       333.78      0.08244708  -1313.11672904  -1313.03428196
     70058    35029.000       267.60      0.06610104  -1313.11709516  -1313.05099412
     70059    35029.500       307.76      0.07601974  -1313.11607673  -1313.04005699
     70060    35030.000       306.65      0.07574678  -1313.11687759  -1313.04113081
     70061    35030.500       251.13      0.06203071  -1313.11652770  -1313.05449698
     70062    35031.000       343.33      0.08480627  -1313.11590057  -1313.03109430
     70063    35031.500       308.32      0.07615787  -1313.11532499  -1313.03916712
     70064    35032.000       272.24      0.06724715  -1313.11661489  -1313.04936775
     70065    35032.500       295.83      0.07307351  -1313.11766542  -1313.04459192
     70066    35033.000       317.86      0.07851477  -1313.11742258  -1313.03890781
     70067    35033.500       295.89      0.07308909  -1313.11729093  -1313.04420184
     70068    35034.000       338.04      0.08349864  -1313.11813397  -1313.03463532
     70069    35034.500       371.20      0.09169056  -1313.11851999  -1313.02682943
     70070    35035.000       345.85      0.08542876  -1313.11768482  -1313.03225606
     70071    35035.500       272.69      0.06735873  -1313.11663953  -1313.04928081
     70072    35036.000       308.81      0.07627953  -1313.11738692  -1313.04110739
     70073    35036.500       313.00      0.07731396  -1313.11709549  -1313.03978153
     70074    35037.000       308.81      0.07628016  -1313.11632875  -1313.04004859
     70075    35037.500       291.51      0.07200628  -1313.11509794  -1313.04309166
     70076    35038.000       327.96      0.08101094  -1313.11455747  -1313.03354653
     70077    35038.500       286.50      0.07076768  -1313.11564785  -1313.04488016
     70078    35039.000       282.32      0.06973691  -1313.11728317  -1313.04754626
     70079    35039.500       313.24      0.07737386  -1313.11847431  -1313.04110044
     70080    35040.000       284.14      0.07018462  -1313.11774358  -1313.04755896
     70081    35040.500       277.95      0.06865605  -1313.11733285  -1313.04867680
     70082    35041.000       242.79      0.05997193  -1313.11680723  -1313.05683530
     70083    35041.500       353.54      0.08732764  -1313.11851424  -1313.03118660
     70084    35042.000       308.03      0.07608749  -1313.11965411  -1313.04356662
     70085    35042.500       325.65      0.08043911  -1313.12000219  -1313.03956308
     70086    35043.000       309.71      0.07650307  -1313.11981222  -1313.04330915
     70087    35043.500       274.74      0.06786453  -1313.11910440  -1313.05123987
     70088    35044.000       257.93      0.06371250  -1313.11890586  -1313.05519336
     70089    35044.500       341.23      0.08428825  -1313.11988570  -1313.03559745
     70090    35045.000       280.19      0.06920952  -1313.12081246  -1313.05160294
     70091    35045.500       290.79      0.07182813  -1313.12068825  -1313.04886013
     70092    35046.000       261.50      0.06459344  -1313.11894933  -1313.05435589
     70093    35046.500       235.26      0.05811232  -1313.11681177  -1313.05869945
     70094    35047.000       326.18      0.08056948  -1313.11752129  -1313.03695181
     70095    35047.500       254.70      0.06291480  -1313.11791503  -1313.05500023
     70096    35048.000       244.06      0.06028500  -1313.11821764  -1313.05793264
     70097    35048.500       246.05      0.06077595  -1313.11815592  -1313.05737997
     70098    35049.000       285.63      0.07055451  -1313.11779671  -1313.04724220
     70099    35049.500       294.34      0.07270434  -1313.11825926  -1313.04555491
     70100    35050.000       308.98      0.07632188  -1313.11705046  -1313.04072858
     70101    35050.500       353.68      0.08736190  -1313.11755625  -1313.03019436
     70102    35051.000       303.20      0.07489339  -1313.11763937  -1313.04274597
     70103    35051.500       312.31      0.07714445  -1313.11847874  -1313.04133429
     70104    35052.000       305.59      0.07548457  -1313.12000055  -1313.04451598
     70105    35052.500       372.19      0.09193543  -1313.12084917  -1313.02891374
     70106    35053.000       281.36      0.06949810  -1313.11883182  -1313.04933372
     70107    35053.500       284.94      0.07038235  -1313.11794748  -1313.04756514
     70108    35054.000       357.26      0.08824643  -1313.11909208  -1313.03084565
     70109    35054.500       286.32      0.07072311  -1313.12043590  -1313.04971279
     70110    35055.000       292.37      0.07221929  -1313.11949478  -1313.04727549
     70111    35055.500       265.18      0.06550299  -1313.11854519  -1313.05304220
     70112    35056.000       316.30      0.07812996  -1313.11913512  -1313.04100516
     70113    35056.500       285.30      0.07047191  -1313.11835033  -1313.04787842
     70114    35057.000       243.92      0.06025037  -1313.11794196  -1313.05769160
     70115    35057.500       249.80      0.06170304  -1313.11911041  -1313.05740737
     70116    35058.000       298.31      0.07368482  -1313.11912839  -1313.04544357
     70117    35058.500       355.50      0.08781292  -1313.11890468  -1313.03109176
     70118    35059.000       364.65      0.09007385  -1313.11814727  -1313.02807342
     70119    35059.500       370.65      0.09155482  -1313.11755564  -1313.02600082
     70120    35060.000       339.76      0.08392506  -1313.11781295  -1313.03388789
     70121    35060.500       285.96      0.07063604  -1313.11896321  -1313.04832718
     70122    35061.000       327.13      0.08080430  -1313.11893270  -1313.03812841
     70123    35061.500       281.67      0.06957650  -1313.11904590  -1313.04946941
     70124    35062.000       253.06      0.06250978  -1313.11937407  -1313.05686429
     70125    35062.500       255.36      0.06307569  -1313.12004094  -1313.05696525
     70126    35063.000       291.57      0.07202087  -1313.11977442  -1313.04775356
     70127    35063.500       319.63      0.07895232  -1313.11909005  -1313.04013772
     70128    35064.000       294.63      0.07277814  -1313.11838629  -1313.04560814
     70129    35064.500       261.57      0.06460969  -1313.11857214  -1313.05396245
     70130    35065.000       294.64      0.07277827  -1313.11865524  -1313.04587696
     70131    35065.500       282.43      0.06976430  -1313.11896102  -1313.04919672
     70132    35066.000       276.88      0.06839356  -1313.11925573  -1313.05086217
     70133    35066.500       250.64      0.06191024  -1313.11856778  -1313.05665754
     70134    35067.000       331.63      0.08191644  -1313.11829106  -1313.03637463
     70135    35067.500       370.47      0.09150996  -1313.11830175  -1313.02679180
     70136    35068.000       341.11      0.08425836  -1313.11788578  -1313.03362742
     70137    35068.500       277.94      0.06865468  -1313.11584267  -1313.04718799
     70138    35069.000       349.47      0.08632397  -1313.11684818  -1313.03052421
     70139    35069.500       326.65      0.08068692  -1313.11874622  -1313.03805930
     70140    35070.000       288.01      0.07114246  -1313.11795463  -1313.04681218
     70141    35070.500       250.48      0.06187158  -1313.11753126  -1313.05565969
     70142    35071.000       308.54      0.07621286  -1313.11781125  -1313.04159839
     70143    35071.500       319.41      0.07889846  -1313.11831751  -1313.03941905
     70144    35072.000       330.19      0.08156169  -1313.11880089  -1313.03723920
     70145    35072.500       312.01      0.07707091  -1313.11952359  -1313.04245268
     70146    35073.000       251.63      0.06215511  -1313.11981136  -1313.05765626
     70147    35073.500       345.36      0.08530712  -1313.12097359  -1313.03566647
     70148    35074.000       278.43      0.06877490  -1313.12067530  -1313.05190040
     70149    35074.500       258.37      0.06382115  -1313.12074377  -1313.05692262
     70150    35075.000       278.12      0.06869960  -1313.11997703  -1313.05127743
     70151    35075.500       269.60      0.06659414  -1313.11964655  -1313.05305242
     70152    35076.000       294.99      0.07286699  -1313.11983630  -1313.04696931
     70153    35076.500       326.57      0.08066552  -1313.12024538  -1313.03957986
     70154    35077.000       317.90      0.07852520  -1313.12036379  -1313.04183859
     70155    35077.500       331.50      0.08188401  -1313.12004392  -1313.03815991
     70156    35078.000       352.09      0.08697141  -1313.11914584  -1313.03217443
     70157    35078.500       314.05      0.07757380  -1313.11895690  -1313.04138310
     70158    35079.000       260.43      0.06432857  -1313.11921238  -1313.05488381
     70159    35079.500       298.68      0.07377748  -1313.11711186  -1313.04333438
     70160    35080.000       302.20      0.07464679  -1313.11654801  -1313.04190122
     70161    35080.500       339.29      0.08380955  -1313.11701194  -1313.03320239
     70162    35081.000       295.06      0.07288213  -1313.11815689  -1313.04527476
     70163    35081.500       252.91      0.06247135  -1313.11730316  -1313.05483181
     70164    35082.000       346.28      0.08553395  -1313.11680208  -1313.03126813
     70165    35082.500       323.36      0.07987422  -1313.11649684  -1313.03662262
     70166    35083.000       272.40      0.06728696  -1313.11680308  -1313.04951612
     70167    35083.500       263.72      0.06514084  -1313.11777566  -1313.05263482
     70168    35084.000       313.97      0.07755499  -1313.11800349  -1313.04044850
     70169    35084.500       299.47      0.07397297  -1313.11644136  -1313.04246839
     70170    35085.000       243.09      0.06004678  -1313.11654144  -1313.05649465
     70171    35085.500       328.77      0.08121058  -1313.11718525  -1313.03597466
     70172    35086.000       250.52      0.06188082  -1313.11809538  -1313.05621456
     70173    35086.500       317.08      0.07832166  -1313.11807647  -1313.03975481
     70174    35087.000       273.26      0.06749829  -1313.11853226  -1313.05103396
     70175    35087.500       255.03      0.06299585  -1313.11875645  -1313.05576060
     70176    35088.000       280.68      0.06933146  -1313.11787514  -1313.04854369
     70177    35088.500       387.24      0.09565224  -1313.11698912  -1313.02133688
     70178    35089.000       304.47      0.07520771  -1313.11686865  -1313.04166094
     70179    35089.500       307.20      0.07588210  -1313.11683727  -1313.04095517
     70180    35090.000       227.16      0.05611130  -1313.11736821  -1313.06125691
     70181    35090.500       273.25      0.06749617  -1313.11737538  -1313.04987920
     70182    35091.000       320.05      0.07905544  -1313.11621133  -1313.03715589
     70183    35091.500       311.41      0.07692276  -1313.11479533  -1313.03787257
     70184    35092.000       318.13      0.07858255  -1313.11416743  -1313.03558488
     70185    35092.500       272.13      0.06722004  -1313.11305657  -1313.04583653
     70186    35093.000       263.77      0.06515369  -1313.11439606  -1313.04924237
     70187    35093.500       302.63      0.07475296  -1313.11563511  -1313.04088215
     70188    35094.000       304.74      0.07527466  -1313.11568317  -1313.04040851
     70189    35094.500       324.94      0.08026297  -1313.11602187  -1313.03575889
     70190    35095.000       315.14      0.07784276  -1313.11747496  -1313.03963220
     70191    35095.500       301.01      0.07435234  -1313.11674492  -1313.04239258
     70192    35096.000       282.22      0.06971260  -1313.11742229  -1313.04770969
     70193    35096.500       291.75      0.07206626  -1313.11801249  -1313.04594623
     70194    35097.000       302.55      0.07473347  -1313.11808157  -1313.04334810
     70195    35097.500       350.58      0.08659724  -1313.11713164  -1313.03053441
     70196    35098.000       413.66      0.10217933  -1313.11783686  -1313.01565752
     70197    35098.500       324.69      0.08020148  -1313.11724619  -1313.03704471
     70198    35099.000       318.80      0.07874802  -1313.11714086  -1313.03839284
     70199    35099.500       257.76      0.06367049  -1313.11557642  -1313.05190593
     70200    35100.000       304.83      0.07529677  -1313.11630566  -1313.04100888
     70201    35100.500       295.75      0.07305416  -1313.11638202  -1313.04332787
     70202    35101.000       384.26      0.09491681  -1313.11690596  -1313.02198915
     70203    35101.500       354.02      0.08744752  -1313.11673316  -1313.02928564
     70204    35102.000       290.87      0.07184706  -1313.11651699  -1313.04466993
     70205    35102.500       294.21      0.07267318  -1313.11605057  -1313.04337739
     70206    35103.000       366.98      0.09064862  -1313.11549378  -1313.02484516
     70207    35103.500       354.71      0.08761835  -1313.11468784  -1313.02706949
     70208    35104.000       267.36      0.06604148  -1313.11469042  -1313.04864894
     70209    35104.500       357.76      0.08837198  -1313.11588394  -1313.02751196
     70210    35105.000       335.67      0.08291361  -1313.11629656  -1313.03338295
     70211    35105.500       320.69      0.07921395  -1313.11520401  -1313.03599006
     70212    35106.000       333.52      0.08238291  -1313.11469185  -1313.03230894
     70213    35106.500       285.67      0.07056417  -1313.11474166  -1313.04417748
     70214    35107.000       265.54      0.06559155  -1313.11396382  -1313.04837227
     70215    35107.500       281.33      0.06949061  -1313.11486280  -1313.04537218
     70216    35108.000       292.58      0.07226948  -1313.11641507  -1313.04414560
     70217    35108.500       335.74      0.08293200  -1313.11704439  -1313.03411240
     70218    35109.000       295.68      0.07303671  -1313.11662776  -1313.04359105
     70219    35109.500       318.91      0.07877523  -1313.11658044  -1313.03780522
     70220    35110.000       331.96      0.08199726  -1313.11713688  -1313.03513963
     70221    35110.500       265.00      0.06545780  -1313.11703964  -1313.05158185
     70222    35111.000       287.74      0.07107447  -1313.11812952  -1313.04705505
     70223    35111.500       317.00      0.07830327  -1313.11888159  -1313.04057832
     70224    35112.000       305.64      0.07549685  -1313.11866661  -1313.04316976
     70225    35112.500       329.36      0.08135574  -1313.12006498  -1313.03870924
     70226    35113.000       328.52      0.08114928  -1313.12034229  -1313.03919301
     70227    35113.500       319.43      0.07890394  -1313.11929272  -1313.04038878
     70228    35114.000       337.05      0.08325416  -1313.11781996  -1313.03456580
     70229    35114.500       304.19      0.07513960  -1313.11837889  -1313.04323930
     70230    35115.000       279.56      0.06905444  -1313.11836021  -1313.04930577
     70231    35115.500       272.01      0.06718995  -1313.11870343  -1313.05151347
     70232    35116.000       303.17      0.07488646  -1313.11907771  -1313.04419125
     70233    35116.500       302.19      0.07464400  -1313.11893032  -1313.04428631
     70234    35117.000       262.30      0.06479036  -1313.11907738  -1313.05428702
     70235    35117.500       326.00      0.08052587  -1313.11886044  -1313.03833457
     70236    35118.000       259.59      0.06412053  -1313.11948669  -1313.05536616
     70237    35118.500       329.53      0.08139857  -1313.11990792  -1313.03850935
     70238    35119.000       321.54      0.07942500  -1313.11867159  -1313.03924659
     70239    35119.500       318.24      0.07860821  -1313.11839971  -1313.03979150
     70240    35120.000       311.08      0.07683949  -1313.11876775  -1313.04192826
     70241    35120.500       256.03      0.06324115  -1313.11907913  -1313.05583798
     70242    35121.000       330.98      0.08175517  -1313.12028290  -1313.03852773
     70243    35121.500       377.46      0.09323573  -1313.11995406  -1313.02671832
     70244    35122.000       324.28      0.08010117  -1313.11944330  -1313.03934213
     70245    35122.500       289.66      0.07154941  -1313.11796783  -1313.04641842
     70246    35123.000       325.98      0.08052125  -1313.11765584  -1313.03713459
     70247    35123.500       328.97      0.08125880  -1313.11808781  -1313.03682901
     70248    35124.000       333.94      0.08248755  -1313.11934722  -1313.03685967
     70249    35124.500       223.42      0.05518772  -1313.11857962  -1313.06339191
     70250    35125.000       306.90      0.07580682  -1313.11864180  -1313.04283498
     70251    35125.500       243.68      0.06019057  -1313.11991244  -1313.05972187
     70252    35126.000       332.05      0.08202004  -1313.11973934  -1313.03771930
     70253    35126.500       285.35      0.07048504  -1313.11852416  -1313.04803912
     70254    35127.000       369.19      0.09119470  -1313.11825309  -1313.02705839
     70255    35127.500       278.15      0.06870675  -1313.11741417  -1313.04870742
     70256    35128.000       328.31      0.08109664  -1313.11904114  -1313.03794449
     70257    35128.500       286.51      0.07077094  -1313.11970629  -1313.04893535
     70258    35129.000       329.67      0.08143202  -1313.11891099  -1313.03747897
     70259    35129.500       275.80      0.06812565  -1313.11766195  -1313.04953631
     70260    35130.000       271.99      0.06718540  -1313.11730893  -1313.05012353
     70261    35130.500       299.26      0.07391962  -1313.11713350  -1313.04321388
     70262    35131.000       371.18      0.09168619  -1313.11730420  -1313.02561800
     70263    35131.500       334.70      0.08267557  -1313.11890205  -1313.03622648
     70264    35132.000       296.30      0.07318835  -1313.11962039  -1313.04643205
     70265    35132.500       331.49      0.08188200  -1313.11888166  -1313.03699965
     70266    35133.000       260.65      0.06438309  -1313.11713304  -1313.05274995
