# MD Simulation - NVT Ensemble
# Timestep: 0.5 fs
#     Step     Time(fs)      Temp(K)          KE(Ha)          PE(Ha)          TE(Ha)
     19932     9966.000      1180.15      0.08408954   -234.51261250   -234.42852296
     19933     9966.500      1698.28      0.12100822   -234.51442811   -234.39341990
     19934     9967.000      1962.17      0.13981123   -234.51458579   -234.37477456
     19935     9967.500      2160.41      0.15393611   -234.51099519   -234.35705908
     19936     9968.000      1956.26      0.13938977   -234.51017801   -234.37078824
     19937     9968.500      1633.61      0.11640036   -234.51303638   -234.39663602
     19938     9969.000      2473.22      0.17622469   -234.51202624   -234.33580155
     19939     9969.500      2893.22      0.20615127   -234.51518313   -234.30903186
     19940     9970.000      1790.85      0.12760366   -234.51317383   -234.38557017
     19941     9970.500      1903.41      0.13562407   -234.51276638   -234.37714231
     19942     9971.000      1747.53      0.12451716   -234.51102769   -234.38651053
     19943     9971.500      2628.97      0.18732299   -234.50807022   -234.32074722
     19944     9972.000      2335.51      0.16641282   -234.50851231   -234.34209949
     19945     9972.500      1955.53      0.13933819   -234.51266974   -234.37333155
     19946     9973.000      1918.84      0.13672385   -234.51285653   -234.37613268
     19947     9973.500      2448.61      0.17447125   -234.51179424   -234.33732300
     19948     9974.000      2129.65      0.15174436   -234.51137085   -234.35962650
     19949     9974.500      2374.17      0.16916739   -234.51209428   -234.34292689
     19950     9975.000      1911.85      0.13622527   -234.51360241   -234.37737715
     19951     9975.500      1749.95      0.12468935   -234.51458691   -234.38989757
     19952     9976.000      1523.21      0.10853333   -234.51295282   -234.40441949
     19953     9976.500      1989.65      0.14176939   -234.51228393   -234.37051454
     19954     9977.000      1730.89      0.12333122   -234.51410401   -234.39077279
     19955     9977.500      2122.73      0.15125139   -234.51581614   -234.36456474
     19956     9978.000      1723.16      0.12278075   -234.51782983   -234.39504908
     19957     9978.500      2005.10      0.14287025   -234.51349026   -234.37062001
     19958     9979.000      1152.86      0.08214478   -234.51599802   -234.43385324
     19959     9979.500      1960.28      0.13967623   -234.51513709   -234.37546086
     19960     9980.000      3062.84      0.21823702   -234.51279414   -234.29455712
     19961     9980.500      2428.11      0.17301063   -234.51410321   -234.34109257
     19962     9981.000      1984.38      0.14139388   -234.51319272   -234.37179884
     19963     9981.500      1571.60      0.11198154   -234.51170520   -234.39972366
     19964     9982.000      1705.91      0.12155191   -234.51132549   -234.38977358
     19965     9982.500      1579.57      0.11254929   -234.51396031   -234.40141103
     19966     9983.000      2136.84      0.15225678   -234.51664757   -234.36439079
     19967     9983.500      1489.66      0.10614341   -234.51666767   -234.41052426
     19968     9984.000      1528.76      0.10892898   -234.51506523   -234.40613625
     19969     9984.500      2745.94      0.19565719   -234.51502655   -234.31936937
     19970     9985.000      2166.24      0.15435161   -234.51145109   -234.35709949
     19971     9985.500      1708.85      0.12176100   -234.51387300   -234.39211200
     19972     9986.000      1705.98      0.12155642   -234.51285463   -234.39129821
     19973     9986.500      1944.66      0.13856309   -234.51553417   -234.37697108
     19974     9987.000      1923.49      0.13705515   -234.51507561   -234.37802046
     19975     9987.500      2116.57      0.15081271   -234.51356598   -234.36275327
     19976     9988.000      2123.23      0.15128675   -234.51101301   -234.35972627
     19977     9988.500      2421.07      0.17250906   -234.50791326   -234.33540420
     19978     9989.000      2984.80      0.21267690   -234.51268005   -234.30000315
     19979     9989.500      2110.07      0.15034935   -234.50821344   -234.35786408
     19980     9990.000      1951.64      0.13906100   -234.50771889   -234.36865789
     19981     9990.500      2118.82      0.15097281   -234.51068588   -234.35971307
     19982     9991.000      3000.20      0.21377418   -234.51500313   -234.30122896
     19983     9991.500      1737.64      0.12381237   -234.51077080   -234.38695843
     19984     9992.000      1805.69      0.12866110   -234.51365431   -234.38499321
     19985     9992.500      1725.10      0.12291889   -234.51209810   -234.38917921
     19986     9993.000      2202.27      0.15691926   -234.50850532   -234.35158606
     19987     9993.500      2827.52      0.20147030   -234.51270063   -234.31123032
     19988     9994.000      1788.14      0.12741104   -234.51600391   -234.38859287
     19989     9994.500      1565.42      0.11154095   -234.51169461   -234.40015366
     19990     9995.000      1710.28      0.12186306   -234.51523375   -234.39337069
     19991     9995.500      1817.02      0.12946892   -234.51708548   -234.38761656
     19992     9996.000      2096.99      0.14941709   -234.51654779   -234.36713070
     19993     9996.500      1793.17      0.12776893   -234.51720959   -234.38944066
     19994     9997.000      2571.09      0.18319868   -234.51373670   -234.33053802
     19995     9997.500      2778.00      0.19794171   -234.51198030   -234.31403860
     19996     9998.000      2590.74      0.18459852   -234.51312606   -234.32852754
     19997     9998.500      1182.02      0.08422276   -234.51354823   -234.42932548
     19998     9999.000      1777.30      0.12663832   -234.51582719   -234.38918887
     19999     9999.500      1771.01      0.12619023   -234.51540034   -234.38921011
     20000    10000.000      1947.69      0.13877901   -234.51595877   -234.37717977
     20001    10000.500      1683.86      0.11998073   -234.51533400   -234.39535326
     20002    10001.000      2315.75      0.16500454   -234.51652571   -234.35152117
     20003    10001.500      1928.99      0.13744691   -234.51563397   -234.37818706
     20004    10002.000      2304.01      0.16416804   -234.51272161   -234.34855356
     20005    10002.500      2094.32      0.14922745   -234.51177762   -234.36255017
     20006    10003.000      2723.59      0.19406481   -234.50973567   -234.31567086
     20007    10003.500      2144.81      0.15282461   -234.51354748   -234.36072287
     20008    10004.000      1789.01      0.12747314   -234.51273165   -234.38525850
     20009    10004.500      2343.95      0.16701416   -234.51659231   -234.34957816
     20010    10005.000      2248.80      0.16023438   -234.51414783   -234.35391344
     20011    10005.500      2279.58      0.16242766   -234.51098043   -234.34855277
     20012    10006.000      2620.43      0.18671426   -234.51544045   -234.32872619
     20013    10006.500      3120.02      0.22231138   -234.51255827   -234.29024689
     20014    10007.000      1975.65      0.14077144   -234.50516123   -234.36438980
     20015    10007.500      2040.99      0.14542701   -234.50677716   -234.36135015
     20016    10008.000      1774.31      0.12642501   -234.50294712   -234.37652211
     20017    10008.500      1967.40      0.14018338   -234.50762315   -234.36743976
     20018    10009.000      1842.24      0.13126527   -234.51108865   -234.37982338
     20019    10009.500      1879.71      0.13393573   -234.51188915   -234.37795342
     20020    10010.000      2012.27      0.14338078   -234.51290514   -234.36952436
     20021    10010.500      2020.11      0.14393965   -234.51249315   -234.36855350
     20022    10011.000      2243.79      0.15987769   -234.51439726   -234.35451958
     20023    10011.500      2244.37      0.15991861   -234.51439739   -234.35447878
     20024    10012.000      2722.06      0.19395567   -234.51567091   -234.32171524
     20025    10012.500      1896.63      0.13514140   -234.51216959   -234.37702819
     20026    10013.000      1406.59      0.10022435   -234.51372192   -234.41349757
     20027    10013.500      2052.74      0.14626452   -234.51450698   -234.36824246
     20028    10014.000      1552.96      0.11065331   -234.51138381   -234.40073049
     20029    10014.500      2285.49      0.16284831   -234.50838688   -234.34553857
     20030    10015.000      2053.72      0.14633401   -234.50946341   -234.36312939
     20031    10015.500      1498.52      0.10677458   -234.51394960   -234.40717502
     20032    10016.000      1702.42      0.12130268   -234.51401587   -234.39271319
     20033    10016.500      1904.11      0.13567390   -234.51513744   -234.37946354
     20034    10017.000      2392.35      0.17046243   -234.51384877   -234.34338634
     20035    10017.500      1956.27      0.13939037   -234.51297554   -234.37358517
     20036    10018.000      1887.48      0.13448930   -234.51578468   -234.38129538
     20037    10018.500      2396.19      0.17073615   -234.51732649   -234.34659034
     20038    10019.000      2090.92      0.14898518   -234.51493593   -234.36595075
     20039    10019.500      2846.32      0.20280927   -234.51389450   -234.31108523
     20040    10020.000      2476.80      0.17648019   -234.51088252   -234.33440233
     20041    10020.500      2113.43      0.15058847   -234.51003687   -234.35944840
     20042    10021.000      2623.14      0.18690754   -234.51411022   -234.32720267
     20043    10021.500      2248.41      0.16020634   -234.51467689   -234.35447055
     20044    10022.000      2780.59      0.19812584   -234.51260184   -234.31447601
     20045    10022.500      2844.71      0.20269482   -234.51307611   -234.31038129
     20046    10023.000      2296.43      0.16362811   -234.51465921   -234.35103110
     20047    10023.500      2045.00      0.14571316   -234.51498144   -234.36926828
     20048    10024.000      1690.25      0.12043571   -234.51767244   -234.39723673
     20049    10024.500      2058.19      0.14665309   -234.51485064   -234.36819755
     20050    10025.000      2331.58      0.16613271   -234.51087211   -234.34473940
     20051    10025.500      2786.19      0.19852487   -234.51572659   -234.31720172
     20052    10026.000      2085.32      0.14858589   -234.51415893   -234.36557304
     20053    10026.500      2479.90      0.17670119   -234.51576777   -234.33906658
     20054    10027.000      2785.78      0.19849571   -234.51557223   -234.31707652
     20055    10027.500      1795.60      0.12794210   -234.50856402   -234.38062192
     20056    10028.000      1974.58      0.14069540   -234.51325975   -234.37256435
     20057    10028.500      1598.97      0.11393170   -234.51293655   -234.39900485
     20058    10029.000      2208.47      0.15736054   -234.51491875   -234.35755820
     20059    10029.500      1232.38      0.08781092   -234.51049445   -234.42268352
     20060    10030.000      1443.71      0.10286918   -234.51246481   -234.40959564
     20061    10030.500      1878.24      0.13383051   -234.51310989   -234.37927938
     20062    10031.000      1996.40      0.14224997   -234.51452119   -234.37227123
     20063    10031.500      3132.13      0.22317423   -234.51003653   -234.28686230
     20064    10032.000      2076.89      0.14798509   -234.50871086   -234.36072577
     20065    10032.500      2269.12      0.16168215   -234.50956272   -234.34788058
     20066    10033.000      1304.70      0.09296431   -234.51275134   -234.41978703
     20067    10033.500      2393.51      0.17054520   -234.51141463   -234.34086943
     20068    10034.000      1897.89      0.13523111   -234.51225664   -234.37702553
     20069    10034.500      2708.72      0.19300520   -234.51247454   -234.31946934
     20070    10035.000      1552.53      0.11062282   -234.51422988   -234.40360706
     20071    10035.500      2310.56      0.16463504   -234.51234494   -234.34770990
     20072    10036.000      2086.94      0.14870160   -234.51195802   -234.36325642
     20073    10036.500      1850.84      0.13187820   -234.51246687   -234.38058867
     20074    10037.000      2446.64      0.17433135   -234.51662954   -234.34229819
     20075    10037.500      1921.63      0.13692232   -234.51423995   -234.37731763
     20076    10038.000      2040.66      0.14540359   -234.51403023   -234.36862664
     20077    10038.500      2327.29      0.16582684   -234.51340361   -234.34757677
     20078    10039.000      1579.65      0.11255537   -234.51228877   -234.39973340
     20079    10039.500      2304.67      0.16421531   -234.51059695   -234.34638164
     20080    10040.000      2175.68      0.15502417   -234.51505047   -234.36002629
     20081    10040.500      2036.13      0.14508062   -234.51248724   -234.36740662
     20082    10041.000      2244.63      0.15993754   -234.51519814   -234.35526060
     20083    10041.500      1783.40      0.12707289   -234.51174880   -234.38467591
     20084    10042.000      2349.52      0.16741105   -234.51323527   -234.34582422
     20085    10042.500      1699.36      0.12108521   -234.51691783   -234.39583262
     20086    10043.000      2035.14      0.14501053   -234.51682532   -234.37181479
     20087    10043.500      2023.40      0.14417418   -234.51220619   -234.36803201
     20088    10044.000      2337.83      0.16657782   -234.51217153   -234.34559370
     20089    10044.500      2197.75      0.15659662   -234.51161129   -234.35501467
     20090    10045.000      2177.28      0.15513810   -234.51377953   -234.35864143
     20091    10045.500      2039.02      0.14528677   -234.50959591   -234.36430914
     20092    10046.000      3512.33      0.25026498   -234.50795278   -234.25768780
     20093    10046.500      1576.93      0.11236121   -234.50823640   -234.39587519
     20094    10047.000      1653.52      0.11781877   -234.51305071   -234.39523194
     20095    10047.500      1909.42      0.13605239   -234.51431785   -234.37826545
     20096    10048.000      1908.20      0.13596527   -234.51009193   -234.37412667
     20097    10048.500      2115.08      0.15070627   -234.50974447   -234.35903820
     20098    10049.000      1733.82      0.12354038   -234.50770646   -234.38416608
     20099    10049.500      2030.25      0.14466174   -234.50731721   -234.36265548
     20100    10050.000      1455.61      0.10371689   -234.51097732   -234.40726043
     20101    10050.500      1952.38      0.13911317   -234.51118289   -234.37206972
     20102    10051.000      1608.31      0.11459731   -234.50927096   -234.39467365
     20103    10051.500      2044.24      0.14565897   -234.51038069   -234.36472172
     20104    10052.000      1879.86      0.13394629   -234.50955818   -234.37561190
     20105    10052.500      1685.86      0.12012311   -234.50952893   -234.38940582
     20106    10053.000      1895.24      0.13504187   -234.50975379   -234.37471192
     20107    10053.500      2525.81      0.17997226   -234.50786077   -234.32788851
     20108    10054.000      3114.36      0.22190832   -234.50986336   -234.28795505
     20109    10054.500      1585.56      0.11297615   -234.50734871   -234.39437256
     20110    10055.000      2168.00      0.15447709   -234.51018521   -234.35570812
     20111    10055.500      1090.90      0.07773022   -234.50810171   -234.43037148
     20112    10056.000      2131.47      0.15187416   -234.50953421   -234.35766005
     20113    10056.500      2395.84      0.17071176   -234.50742061   -234.33670885
     20114    10057.000      1940.31      0.13825348   -234.50294380   -234.36469032
     20115    10057.500      1753.61      0.12495067   -234.50474741   -234.37979675
     20116    10058.000      2158.46      0.15379704   -234.50759224   -234.35379519
     20117    10058.500      1872.62      0.13343032   -234.50224253   -234.36881221
     20118    10059.000      1886.95      0.13445120   -234.50230556   -234.36785436
     20119    10059.500      2574.86      0.18346745   -234.50334093   -234.31987347
     20120    10060.000      2652.22      0.18897922   -234.50304031   -234.31406109
     20121    10060.500      1930.18      0.13753158   -234.49658711   -234.35905552
     20122    10061.000      2384.89      0.16993124   -234.50131945   -234.33138820
     20123    10061.500      1475.17      0.10511034   -234.49642583   -234.39131549
     20124    10062.000      1796.45      0.12800316   -234.50274311   -234.37473995
     20125    10062.500      1718.47      0.12244633   -234.50953440   -234.38708807
     20126    10063.000      2174.10      0.15491151   -234.50973109   -234.35481958
     20127    10063.500      2140.71      0.15253280   -234.50615385   -234.35362105
     20128    10064.000      2406.97      0.17150474   -234.50813598   -234.33663125
     20129    10064.500      1741.75      0.12410546   -234.50605916   -234.38195370
     20130    10065.000      2484.54      0.17703133   -234.50870172   -234.33167039
     20131    10065.500      2355.16      0.16781267   -234.50568964   -234.33787697
     20132    10066.000      1814.64      0.12929914   -234.50669570   -234.37739656
     20133    10066.500      1916.14      0.13653111   -234.50915932   -234.37262821
     20134    10067.000      3007.78      0.21431394   -234.51219691   -234.29788297
     20135    10067.500      2236.04      0.15932513   -234.50959016   -234.35026502
     20136    10068.000      1985.06      0.14144198   -234.50789053   -234.36644855
     20137    10068.500      2801.71      0.19963094   -234.51130762   -234.31167668
     20138    10069.000      3380.74      0.24088872   -234.50991411   -234.26902539
     20139    10069.500      1699.79      0.12111560   -234.51260460   -234.39148900
     20140    10070.000      2532.61      0.18045704   -234.51594285   -234.33548581
     20141    10070.500      1649.34      0.11752097   -234.51520927   -234.39768830
     20142    10071.000      1398.42      0.09964191   -234.51497433   -234.41533242
     20143    10071.500      3067.26      0.21855228   -234.51274180   -234.29418952
     20144    10072.000      2597.74      0.18509738   -234.50924456   -234.32414717
     20145    10072.500      1865.62      0.13293157   -234.51079935   -234.37786778
     20146    10073.000      1715.75      0.12225247   -234.51667765   -234.39442518
     20147    10073.500      2185.11      0.15569614   -234.51589624   -234.36020010
     20148    10074.000      2131.84      0.15190079   -234.51262156   -234.36072077
     20149    10074.500      2162.49      0.15408428   -234.51262234   -234.35853806
     20150    10075.000      1818.36      0.12956392   -234.51351858   -234.38395466
     20151    10075.500      1873.96      0.13352579   -234.51838925   -234.38486346
     20152    10076.000      2876.66      0.20497132   -234.52048044   -234.31550912
     20153    10076.500      1803.67      0.12851765   -234.51913116   -234.39061351
     20154    10077.000      1738.99      0.12390866   -234.51884908   -234.39494042
     20155    10077.500      1998.85      0.14242458   -234.51836090   -234.37593633
     20156    10078.000      1787.34      0.12735345   -234.51544052   -234.38808707
     20157    10078.500      1232.46      0.08781706   -234.51571397   -234.42789691
     20158    10079.000      1758.55      0.12530207   -234.51733407   -234.39203200
     20159    10079.500      1581.84      0.11271117   -234.51675246   -234.40404129
     20160    10080.000      1886.79      0.13444021   -234.51657936   -234.38213915
     20161    10080.500      1994.41      0.14210809   -234.51790660   -234.37579850
     20162    10081.000      2030.31      0.14466588   -234.51511152   -234.37044564
     20163    10081.500      1882.68      0.13414704   -234.51275163   -234.37860459
     20164    10082.000      2412.92      0.17192813   -234.51240366   -234.34047553
     20165    10082.500      2186.53      0.15579772   -234.51112790   -234.35533018
     20166    10083.000      2040.19      0.14537023   -234.51549530   -234.37012507
     20167    10083.500      1944.46      0.13854924   -234.51426281   -234.37571356
     20168    10084.000      1936.67      0.13799401   -234.51437118   -234.37637717
     20169    10084.500      2750.79      0.19600304   -234.51523179   -234.31922875
     20170    10085.000      1666.23      0.11872401   -234.51654701   -234.39782301
     20171    10085.500      2566.38      0.18286270   -234.51877504   -234.33591234
     20172    10086.000      2797.52      0.19933266   -234.51946352   -234.32013086
     20173    10086.500      2292.20      0.16332684   -234.51011383   -234.34678699
     20174    10087.000      2421.88      0.17256660   -234.51634826   -234.34378166
     20175    10087.500      2371.88      0.16900427   -234.51344865   -234.34444438
     20176    10088.000      2547.46      0.18151456   -234.50939586   -234.32788129
     20177    10088.500      2140.48      0.15251638   -234.51081661   -234.35830023
     20178    10089.000      1415.25      0.10084145   -234.51084362   -234.41000217
     20179    10089.500      1640.46      0.11688824   -234.51257765   -234.39568942
     20180    10090.000      2423.75      0.17270026   -234.51197990   -234.33927964
     20181    10090.500      1480.05      0.10545855   -234.51320335   -234.40774480
     20182    10091.000      2296.75      0.16365126   -234.51567614   -234.35202488
     20183    10091.500      2141.31      0.15257525   -234.51665945   -234.36408420
     20184    10092.000      2131.47      0.15187435   -234.51720012   -234.36532576
     20185    10092.500      2864.98      0.20413914   -234.51767459   -234.31353545
     20186    10093.000      2579.81      0.18382011   -234.51465737   -234.33083726
     20187    10093.500      1891.93      0.13480621   -234.51438237   -234.37957616
     20188    10094.000      2015.86      0.14363671   -234.51269224   -234.36905553
     20189    10094.500      1462.33      0.10419593   -234.51208139   -234.40788546
     20190    10095.000      2076.29      0.14794227   -234.51251002   -234.36456775
     20191    10095.500      1431.63      0.10200846   -234.51481783   -234.41280937
     20192    10096.000      2277.14      0.16225379   -234.51709822   -234.35484444
     20193    10096.500      2267.62      0.16157523   -234.51164294   -234.35006770
     20194    10097.000      2417.16      0.17223076   -234.51228676   -234.34005599
     20195    10097.500      2265.22      0.16140423   -234.50919783   -234.34779360
     20196    10098.000      1705.97      0.12155573   -234.50836102   -234.38680529
     20197    10098.500      2390.22      0.17031108   -234.50935706   -234.33904598
     20198    10099.000      1897.89      0.13523114   -234.50265326   -234.36742212
     20199    10099.500      2468.32      0.17587581   -234.50686427   -234.33098846
     20200    10100.000      1504.50      0.10720039   -234.50714182   -234.39994143
     20201    10100.500      1799.96      0.12825305   -234.50909871   -234.38084566
     20202    10101.000      1750.39      0.12472066   -234.50600678   -234.38128612
     20203    10101.500      3022.40      0.21535589   -234.51191526   -234.29655937
     20204    10102.000      1829.97      0.13039165   -234.51258643   -234.38219479
     20205    10102.500      1669.53      0.11895914   -234.51483621   -234.39587707
     20206    10103.000      2200.74      0.15680962   -234.51752942   -234.36071980
     20207    10103.500      1958.75      0.13956756   -234.51465892   -234.37509137
     20208    10104.000      2295.78      0.16358203   -234.51070103   -234.34711900
     20209    10104.500      1954.49      0.13926345   -234.51108869   -234.37182524
     20210    10105.000      2065.22      0.14715350   -234.51470827   -234.36755477
     20211    10105.500      1624.57      0.11575600   -234.51349762   -234.39774162
     20212    10106.000      2139.68      0.15245932   -234.51100370   -234.35854438
     20213    10106.500      2592.68      0.18473716   -234.51341919   -234.32868203
     20214    10107.000      1984.70      0.14141605   -234.51416396   -234.37274791
     20215    10107.500      1475.89      0.10516224   -234.51576211   -234.41059987
     20216    10108.000      1480.95      0.10552233   -234.51488924   -234.40936691
     20217    10108.500      1679.98      0.11970400   -234.51546767   -234.39576367
     20218    10109.000      1967.63      0.14020011   -234.50858880   -234.36838869
     20219    10109.500      2193.28      0.15627853   -234.50943911   -234.35316057
     20220    10110.000      1435.21      0.10226333   -234.51172923   -234.40946590
     20221    10110.500      1350.94      0.09625882   -234.51298953   -234.41673071
     20222    10111.000      1749.50      0.12465724   -234.51104826   -234.38639102
     20223    10111.500      1874.40      0.13355745   -234.51408366   -234.38052621
     20224    10112.000      1793.31      0.12777916   -234.51383773   -234.38605857
     20225    10112.500      3295.80      0.23483646   -234.51322565   -234.27838918
     20226    10113.000      1978.97      0.14100811   -234.51026261   -234.36925450
     20227    10113.500      1083.26      0.07718565   -234.51128232   -234.43409668
     20228    10114.000      2581.42      0.18393474   -234.50997377   -234.32603903
     20229    10114.500      1689.20      0.12036067   -234.51300560   -234.39264493
     20230    10115.000      1697.48      0.12095083   -234.50753393   -234.38658310
     20231    10115.500      1810.18      0.12898094   -234.50729964   -234.37831870
     20232    10116.000      1676.83      0.11947976   -234.50655590   -234.38707615
     20233    10116.500       993.52      0.07079159   -234.50453183   -234.43374024
     20234    10117.000      1894.73      0.13500572   -234.50975500   -234.37474928
     20235    10117.500      1079.25      0.07689989   -234.50910198   -234.43220208
     20236    10118.000      1381.36      0.09842649   -234.50873094   -234.41030445
     20237    10118.500      2102.45      0.14980664   -234.50621650   -234.35640985
     20238    10119.000      1383.23      0.09855934   -234.51302111   -234.41446177
     20239    10119.500      1305.45      0.09301783   -234.51115972   -234.41814189
     20240    10120.000      1497.16      0.10667740   -234.50953615   -234.40285875
     20241    10120.500      2723.94      0.19408956   -234.51053418   -234.31644463
     20242    10121.000      1644.27      0.11715962   -234.50968404   -234.39252442
     20243    10121.500      1497.80      0.10672325   -234.51084316   -234.40411992
     20244    10122.000      2349.85      0.16743451   -234.51218209   -234.34474758
     20245    10122.500      2453.15      0.17479459   -234.51059211   -234.33579752
     20246    10123.000      1475.10      0.10510561   -234.51242096   -234.40731535
     20247    10123.500      2295.95      0.16359389   -234.51208156   -234.34848767
     20248    10124.000      2110.90      0.15040838   -234.51083225   -234.36042386
     20249    10124.500      1643.44      0.11710060   -234.50905685   -234.39195626
     20250    10125.000      1991.49      0.14189980   -234.51272916   -234.37082936
     20251    10125.500      2373.94      0.16915077   -234.51509768   -234.34594691
     20252    10126.000      1691.58      0.12053071   -234.51242935   -234.39189864
     20253    10126.500      2294.76      0.16350883   -234.51162372   -234.34811489
     20254    10127.000      1832.13      0.13054545   -234.51263873   -234.38209328
     20255    10127.500      1241.63      0.08846997   -234.51280795   -234.42433799
     20256    10128.000      2727.56      0.19434737   -234.51078467   -234.31643730
     20257    10128.500      1656.22      0.11801078   -234.51019181   -234.39218103
     20258    10129.000      2943.71      0.20974877   -234.50898420   -234.29923543
     20259    10129.500      2507.21      0.17864686   -234.50979935   -234.33115249
     20260    10130.000      2668.41      0.19013322   -234.51165551   -234.32152229
     20261    10130.500      1754.72      0.12502984   -234.50874847   -234.38371863
     20262    10131.000      2623.42      0.18692736   -234.51318786   -234.32626051
     20263    10131.500      1839.89      0.13109840   -234.51001437   -234.37891598
     20264    10132.000      1897.55      0.13520668   -234.51001872   -234.37481204
     20265    10132.500      1510.78      0.10764825   -234.50967714   -234.40202888
     20266    10133.000      1622.90      0.11563670   -234.50916851   -234.39353181
     20267    10133.500      1910.15      0.13610429   -234.51083717   -234.37473288
     20268    10134.000      2146.32      0.15293199   -234.51391295   -234.36098097
     20269    10134.500      1491.52      0.10627586   -234.51291768   -234.40664182
     20270    10135.000      1573.25      0.11209914   -234.51461790   -234.40251876
     20271    10135.500      1937.64      0.13806344   -234.51320120   -234.37513776
     20272    10136.000      2322.83      0.16550891   -234.51116237   -234.34565347
     20273    10136.500      1810.01      0.12896899   -234.51337969   -234.38441071
     20274    10137.000      2367.92      0.16872196   -234.51165239   -234.34293042
     20275    10137.500      1934.84      0.13786371   -234.51117457   -234.37331087
     20276    10138.000      1463.27      0.10426281   -234.51265418   -234.40839136
     20277    10138.500      2081.14      0.14828824   -234.50814146   -234.35985321
     20278    10139.000      2116.85      0.15083256   -234.50552330   -234.35469074
     20279    10139.500      2432.31      0.17331011   -234.50567198   -234.33236186
     20280    10140.000      2339.42      0.16669100   -234.50836270   -234.34167170
     20281    10140.500      1731.11      0.12334751   -234.50902025   -234.38567274
     20282    10141.000      2030.56      0.14468394   -234.50913885   -234.36445492
     20283    10141.500      2687.37      0.19148414   -234.51089976   -234.31941562
     20284    10142.000      2523.85      0.17983253   -234.50623749   -234.32640496
     20285    10142.500      2045.87      0.14577497   -234.51041433   -234.36463936
     20286    10143.000      1746.43      0.12443891   -234.51003717   -234.38559826
     20287    10143.500      1652.77      0.11776491   -234.50962872   -234.39186381
     20288    10144.000      2121.08      0.15113421   -234.50831043   -234.35717623
     20289    10144.500      2399.83      0.17099559   -234.51117287   -234.34017728
     20290    10145.000      1789.48      0.12750637   -234.50813632   -234.38062995
     20291    10145.500      1780.08      0.12683640   -234.50659092   -234.37975452
     20292    10146.000      2259.04      0.16096363   -234.50758461   -234.34662098
     20293    10146.500      2608.88      0.18589099   -234.50544439   -234.31955340
     20294    10147.000      1936.24      0.13796308   -234.50926501   -234.37130193
     20295    10147.500      1314.62      0.09367108   -234.50927253   -234.41560145
     20296    10148.000      1829.84      0.13038205   -234.50718387   -234.37680182
     20297    10148.500      1628.97      0.11606923   -234.50896834   -234.39289911
     20298    10149.000      1926.83      0.13729304   -234.50419446   -234.36690142
     20299    10149.500      2362.53      0.16833809   -234.50015739   -234.33181931
     20300    10150.000      1720.54      0.12259407   -234.50524168   -234.38264761
     20301    10150.500      1363.84      0.09717769   -234.50288538   -234.40570770
     20302    10151.000      2063.87      0.14705717   -234.50275858   -234.35570142
     20303    10151.500      2523.14      0.17978181   -234.50714674   -234.32736493
     20304    10152.000      1897.43      0.13519834   -234.51005272   -234.37485438
     20305    10152.500      2006.32      0.14295685   -234.51154328   -234.36858643
     20306    10153.000      2475.15      0.17636261   -234.51209307   -234.33573046
     20307    10153.500      2168.17      0.15448925   -234.51113763   -234.35664837
     20308    10154.000      2648.59      0.18872035   -234.51268457   -234.32396422
     20309    10154.500      2001.69      0.14262705   -234.51002462   -234.36739757
     20310    10155.000      1933.64      0.13777828   -234.51402625   -234.37624797
     20311    10155.500      2622.71      0.18687693   -234.51155555   -234.32467862
     20312    10156.000      1972.67      0.14055917   -234.51375393   -234.37319476
     20313    10156.500      1600.57      0.11404565   -234.51257910   -234.39853345
     20314    10157.000      1796.16      0.12798244   -234.51342679   -234.38544435
     20315    10157.500      2123.24      0.15128802   -234.51261787   -234.36132984
     20316    10158.000      2404.39      0.17132064   -234.50858471   -234.33726407
     20317    10158.500      1558.63      0.11105725   -234.50664545   -234.39558821
     20318    10159.000      2649.82      0.18880807   -234.50715890   -234.31835084
     20319    10159.500      1430.00      0.10189214   -234.50820481   -234.40631267
     20320    10160.000      2113.66      0.15060500   -234.51175158   -234.36114658
     20321    10160.500      1717.53      0.12237991   -234.50989507   -234.38751516
     20322    10161.000      1966.74      0.14013690   -234.51275781   -234.37262091
     20323    10161.500      1382.93      0.09853853   -234.51032944   -234.41179090
     20324    10162.000      2405.76      0.17141833   -234.50767321   -234.33625488
     20325    10162.500      2056.03      0.14649879   -234.50425205   -234.35775326
     20326    10163.000      1790.00      0.12754349   -234.50192062   -234.37437713
     20327    10163.500      2252.01      0.16046293   -234.50645854   -234.34599561
     20328    10164.000      3140.70      0.22378493   -234.50708794   -234.28330301
     20329    10164.500      1600.25      0.11402268   -234.50838938   -234.39436670
     20330    10165.000      1491.44      0.10626967   -234.50634175   -234.40007207
     20331    10165.500      2103.87      0.14990781   -234.50938385   -234.35947605
     20332    10166.000      1856.95      0.13231354   -234.50893330   -234.37661976
     20333    10166.500      1557.81      0.11099874   -234.51071661   -234.39971787
     20334    10167.000      2715.81      0.19351035   -234.50868776   -234.31517741
     20335    10167.500      1316.87      0.09383092   -234.51304267   -234.41921175
     20336    10168.000      2364.04      0.16844581   -234.51103989   -234.34259408
     20337    10168.500      1606.39      0.11446058   -234.51233868   -234.39787810
     20338    10169.000      2006.43      0.14296496   -234.51057413   -234.36760917
     20339    10169.500      1209.89      0.08620895   -234.51343243   -234.42722348
     20340    10170.000      2012.32      0.14338411   -234.51324988   -234.36986576
