# MD Simulation - NVE Ensemble
# Timestep: 0.1 fs
#     Step     Time(fs)      Temp(K)          KE(Ha)          PE(Ha)          TE(Ha)
     42456     4245.600       182.89      0.02519450   -779.13908310   -779.11388860
     42457     4245.700       183.03      0.02521416   -779.13908863   -779.11387447
     42458     4245.800       182.59      0.02515249   -779.13907123   -779.11391874
     42459     4245.900       181.60      0.02501630   -779.13903284   -779.11401654
     42460     4246.000       180.16      0.02481827   -779.13897710   -779.11415883
     42461     4246.100       178.40      0.02457624   -779.13890894   -779.11433270
     42462     4246.200       176.49      0.02431198   -779.13883456   -779.11452259
     42463     4246.300       174.58      0.02404941   -779.13876059   -779.11471118
     42464     4246.400       172.86      0.02381260   -779.13869389   -779.11488129
     42465     4246.500       171.49      0.02362344   -779.13864057   -779.11501713
     42466     4246.600       170.59      0.02349944   -779.13860566   -779.11510622
     42467     4246.700       170.24      0.02345180   -779.13859226   -779.11514046
     42468     4246.800       170.48      0.02348402   -779.13860136   -779.11511734
     42469     4246.900       171.25      0.02359126   -779.13863166   -779.11504040
     42470     4247.000       172.48      0.02376052   -779.13867941   -779.11491889
     42471     4247.100       174.02      0.02397167   -779.13873898   -779.11476732
     42472     4247.200       175.67      0.02419920   -779.13880321   -779.11460401
     42473     4247.300       177.23      0.02441460   -779.13886403   -779.11444943
     42474     4247.400       178.50      0.02458887   -779.13891328   -779.11432441
     42475     4247.500       179.27      0.02469519   -779.13894346   -779.11424827
     42476     4247.600       179.38      0.02471124   -779.13894826   -779.11423702
     42477     4247.700       178.73      0.02462105   -779.13892315   -779.11430210
     42478     4247.800       177.24      0.02441627   -779.13886577   -779.11444950
     42479     4247.900       174.92      0.02409665   -779.13877615   -779.11467950
     42480     4248.000       171.82      0.02366987   -779.13865635   -779.11498648
     42481     4248.100       168.06      0.02315083   -779.13851063   -779.11535979
     42482     4248.200       163.77      0.02256033   -779.13834483   -779.11578450
     42483     4248.300       159.15      0.02192346   -779.13816599   -779.11624254
     42484     4248.400       154.39      0.02126785   -779.13798190   -779.11671405
     42485     4248.500       149.70      0.02062183   -779.13780048   -779.11717865
     42486     4248.600       145.28      0.02001272   -779.13762951   -779.11761679
     42487     4248.700       141.30      0.01946539   -779.13747588   -779.11801049
     42488     4248.800       137.93      0.01900096   -779.13734547   -779.11834452
     42489     4248.900       135.28      0.01863597   -779.13724312   -779.11860715
     42490     4249.000       133.44      0.01838180   -779.13717185   -779.11879005
     42491     4249.100       132.44      0.01824436   -779.13713332   -779.11888895
     42492     4249.200       132.29      0.01822415   -779.13712775   -779.11890360
     42493     4249.300       132.96      0.01831638   -779.13715379   -779.11883740
     42494     4249.400       134.38      0.01851146   -779.13720864   -779.11869718
     42495     4249.500       136.44      0.01879545   -779.13728849   -779.11849304
     42496     4249.600       139.02      0.01915076   -779.13738833   -779.11823757
     42497     4249.700       141.97      0.01955688   -779.13750241   -779.11794553
     42498     4249.800       145.12      0.01999127   -779.13762446   -779.11763319
     42499     4249.900       148.31      0.02043029   -779.13774784   -779.11731755
     42500     4250.000       151.36      0.02085030   -779.13786582   -779.11701551
     42501     4250.100       154.10      0.02122884   -779.13797220   -779.11674336
     42502     4250.200       156.41      0.02154585   -779.13806128   -779.11651543
     42503     4250.300       158.14      0.02178498   -779.13812848   -779.11634350
     42504     4250.400       159.23      0.02193479   -779.13817054   -779.11623575
     42505     4250.500       159.63      0.02198980   -779.13818592   -779.11619612
     42506     4250.600       159.35      0.02195129   -779.13817501   -779.11622372
     42507     4250.700       158.45      0.02182765   -779.13814010   -779.11631246
     42508     4250.800       157.05      0.02163425   -779.13808556   -779.11645131
     42509     4250.900       155.29      0.02139271   -779.13801747   -779.11662477
     42510     4251.000       153.38      0.02112955   -779.13794325   -779.11681370
     42511     4251.100       151.53      0.02087431   -779.13787127   -779.11699696
     42512     4251.200       149.95      0.02065714   -779.13780996   -779.11715281
     42513     4251.300       148.86      0.02050634   -779.13776732   -779.11726099
     42514     4251.400       148.42      0.02044569   -779.13775006   -779.11730437
     42515     4251.500       148.76      0.02049231   -779.13776291   -779.11727060
     42516     4251.600       149.94      0.02065494   -779.13780849   -779.11715355
     42517     4251.700       151.96      0.02093301   -779.13788649   -779.11695348
     42518     4251.800       154.74      0.02131659   -779.13799425   -779.11667767
     42519     4251.900       158.16      0.02178714   -779.13812649   -779.11633935
     42520     4252.000       162.02      0.02231906   -779.13827597   -779.11595690
     42521     4252.100       166.10      0.02288179   -779.13843412   -779.11555233
     42522     4252.200       170.17      0.02344214   -779.13859164   -779.11514950
     42523     4252.300       173.98      0.02396685   -779.13873909   -779.11477224
     42524     4252.400       177.30      0.02442486   -779.13886783   -779.11444297
     42525     4252.500       179.95      0.02478933   -779.13897026   -779.11418093
     42526     4252.600       181.76      0.02503922   -779.13904046   -779.11400124
     42527     4252.700       182.64      0.02516031   -779.13907449   -779.11391418
     42528     4252.800       182.54      0.02514584   -779.13907041   -779.11392457
     42529     4252.900       181.45      0.02499650   -779.13902843   -779.11403192
     42530     4253.000       179.45      0.02472019   -779.13895080   -779.11423061
     42531     4253.100       176.63      0.02433127   -779.13884154   -779.11451027
     42532     4253.200       173.13      0.02384961   -779.13870622   -779.11485662
     42533     4253.300       169.13      0.02329934   -779.13855167   -779.11525232
     42534     4253.400       164.84      0.02270756   -779.13838547   -779.11567791
     42535     4253.500       160.45      0.02210279   -779.13821564   -779.11611285
     42536     4253.600       156.17      0.02151344   -779.13805009   -779.11653665
     42537     4253.700       152.20      0.02096635   -779.13789648   -779.11693013
     42538     4253.800       148.71      0.02048529   -779.13776143   -779.11727613
     42539     4253.900       145.84      0.02008971   -779.13765042   -779.11756071
     42540     4254.000       143.69      0.01979360   -779.13756737   -779.11777377
     42541     4254.100       142.31      0.01960473   -779.13751445   -779.11790972
     42542     4254.200       141.73      0.01952418   -779.13749199   -779.11796781
     42543     4254.300       141.89      0.01954627   -779.13749839   -779.11795212
     42544     4254.400       142.71      0.01965892   -779.13753024   -779.11787132
     42545     4254.500       144.05      0.01984441   -779.13758260   -779.11773820
     42546     4254.600       145.77      0.02008055   -779.13764916   -779.11756862
     42547     4254.700       147.67      0.02034220   -779.13772293   -779.11738073
     42548     4254.800       149.56      0.02060305   -779.13779644   -779.11719339
     42549     4254.900       151.26      0.02083749   -779.13786249   -779.11702499
     42550     4255.000       152.61      0.02102258   -779.13791465   -779.11689207
     42551     4255.100       153.46      0.02113982   -779.13794771   -779.11680789
     42552     4255.200       153.73      0.02117667   -779.13795815   -779.11678147
     42553     4255.300       153.37      0.02112765   -779.13794442   -779.11681677
     42554     4255.400       152.41      0.02099483   -779.13790704   -779.11691221
     42555     4255.500       150.90      0.02078776   -779.13784876   -779.11706100
     42556     4255.600       148.98      0.02052263   -779.13777415   -779.11725152
     42557     4255.700       146.79      0.02022092   -779.13768926   -779.11746834
     42558     4255.800       144.51      0.01990735   -779.13760099   -779.11769364
     42559     4255.900       142.34      0.01960764   -779.13751661   -779.11790897
     42560     4256.000       140.44      0.01934603   -779.13744299   -779.11809696
     42561     4256.100       138.96      0.01914301   -779.13738586   -779.11824284
     42562     4256.200       138.02      0.01901344   -779.13734943   -779.11833599
     42563     4256.300       137.67      0.01896530   -779.13733594   -779.11837065
     42564     4256.400       137.92      0.01899924   -779.13734558   -779.11834634
     42565     4256.500       138.72      0.01910891   -779.13737650   -779.11826759
     42566     4256.600       139.97      0.01928201   -779.13742528   -779.11814327
     42567     4256.700       141.57      0.01950191   -779.13748720   -779.11798529
     42568     4256.800       143.37      0.01974959   -779.13755689   -779.11780730
     42569     4256.900       145.23      0.02000569   -779.13762889   -779.11762320
     42570     4257.000       147.02      0.02025230   -779.13769822   -779.11744593
     42571     4257.100       148.63      0.02047444   -779.13776060   -779.11728616
     42572     4257.200       149.98      0.02066115   -779.13781301   -779.11715186
     42573     4257.300       151.03      0.02080592   -779.13785352   -779.11704761
     42574     4257.400       151.77      0.02090673   -779.13788173   -779.11697500
     42575     4257.500       152.19      0.02096568   -779.13789812   -779.11693244
     42576     4257.600       152.36      0.02098827   -779.13790430   -779.11691603
     42577     4257.700       152.32      0.02098258   -779.13790252   -779.11691994
     42578     4257.800       152.14      0.02095828   -779.13789550   -779.11693722
     42579     4257.900       151.90      0.02092580   -779.13788621   -779.11696041
     42580     4258.000       151.68      0.02089548   -779.13787759   -779.11698211
     42581     4258.100       151.55      0.02087691   -779.13787224   -779.11699533
     42582     4258.200       151.56      0.02087847   -779.13787256   -779.11699410
     42583     4258.300       151.77      0.02090699   -779.13788048   -779.11697349
     42584     4258.400       152.21      0.02096755   -779.13789733   -779.11692979
     42585     4258.500       152.90      0.02106335   -779.13792415   -779.11686080
     42586     4258.600       153.86      0.02119577   -779.13796127   -779.11676549
     42587     4258.700       155.09      0.02136439   -779.13800848   -779.11664409
     42588     4258.800       156.56      0.02156702   -779.13806531   -779.11649829
     42589     4258.900       158.25      0.02179984   -779.13813066   -779.11633082
     42590     4259.000       160.12      0.02205747   -779.13820287   -779.11614540
     42591     4259.100       162.12      0.02233314   -779.13828024   -779.11594710
     42592     4259.200       164.19      0.02261882   -779.13836034   -779.11574152
     42593     4259.300       166.28      0.02290551   -779.13844083   -779.11553532
     42594     4259.400       168.29      0.02318356   -779.13851889   -779.11533533
     42595     4259.500       170.18      0.02344316   -779.13859175   -779.11514859
     42596     4259.600       171.86      0.02367495   -779.13865683   -779.11498188
     42597     4259.700       173.28      0.02387068   -779.13871176   -779.11484108
     42598     4259.800       174.39      0.02402398   -779.13875476   -779.11473078
     42599     4259.900       175.17      0.02413111   -779.13878477   -779.11465366
     42600     4260.000       175.61      0.02419160   -779.13880167   -779.11461007
     42601     4260.100       175.74      0.02420869   -779.13880635   -779.11459767
     42602     4260.200       175.60      0.02418940   -779.13880076   -779.11461136
     42603     4260.300       175.27      0.02414430   -779.13878792   -779.11464362
     42604     4260.400       174.85      0.02408678   -779.13877155   -779.11468477
     42605     4260.500       174.45      0.02403189   -779.13875590   -779.11472401
     42606     4260.600       174.18      0.02399490   -779.13874527   -779.11475038
     42607     4260.700       174.15      0.02398963   -779.13874365   -779.11475402
     42608     4260.800       174.42      0.02402687   -779.13875395   -779.11472708
     42609     4260.900       175.04      0.02411291   -779.13877801   -779.11466509
     42610     4261.000       176.03      0.02424864   -779.13881615   -779.11456751
     42611     4261.100       177.34      0.02442909   -779.13886682   -779.11443772
     42612     4261.200       178.89      0.02464372   -779.13892718   -779.11428345
     42613     4261.300       180.59      0.02487726   -779.13899291   -779.11411566
     42614     4261.400       182.29      0.02511104   -779.13905871   -779.11394766
     42615     4261.500       183.84      0.02532477   -779.13911894   -779.11379417
     42616     4261.600       185.10      0.02549832   -779.13916784   -779.11366953
     42617     4261.700       185.93      0.02561349   -779.13920034   -779.11358685
     42618     4261.800       186.24      0.02565558   -779.13921231   -779.11355673
     42619     4261.900       185.94      0.02561448   -779.13920085   -779.11358637
     42620     4262.000       185.00      0.02548542   -779.13916471   -779.11367928
     42621     4262.100       183.43      0.02526923   -779.13910404   -779.11383481
     42622     4262.200       181.28      0.02497211   -779.13902065   -779.11404854
     42623     4262.300       178.61      0.02460512   -779.13891757   -779.11431245
     42624     4262.400       175.55      0.02418335   -779.13879914   -779.11461579
     42625     4262.500       172.22      0.02372484   -779.13867041   -779.11494558
     42626     4262.600       168.77      0.02324944   -779.13853690   -779.11528746
     42627     4262.700       165.35      0.02277765   -779.13840443   -779.11562678
     42628     4262.800       162.09      0.02232941   -779.13827860   -779.11594919
     42629     4262.900       159.14      0.02192304   -779.13816448   -779.11624144
     42630     4263.000       156.61      0.02157436   -779.13806666   -779.11649230
     42631     4263.100       154.59      0.02129582   -779.13798850   -779.11669268
     42632     4263.200       153.14      0.02109600   -779.13793248   -779.11683648
     42633     4263.300       152.29      0.02097917   -779.13789977   -779.11692060
     42634     4263.400       152.04      0.02094512   -779.13789033   -779.11694521
     42635     4263.500       152.37      0.02098924   -779.13790287   -779.11691363
     42636     4263.600       153.19      0.02110272   -779.13793484   -779.11683212
     42637     4263.700       154.43      0.02127305   -779.13798283   -779.11670977
     42638     4263.800       155.96      0.02148472   -779.13804239   -779.11655767
     42639     4263.900       157.67      0.02172006   -779.13810861   -779.11638855
     42640     4264.000       159.41      0.02196031   -779.13817625   -779.11621594
     42641     4264.100       161.06      0.02218682   -779.13824000   -779.11605318
     42642     4264.200       162.48      0.02238230   -779.13829503   -779.11591272
     42643     4264.300       163.57      0.02253216   -779.13833718   -779.11580502
     42644     4264.400       164.24      0.02262570   -779.13836350   -779.11573780
     42645     4264.500       164.47      0.02265721   -779.13837230   -779.11571508
     42646     4264.600       164.25      0.02262680   -779.13836370   -779.11573690
     42647     4264.700       163.63      0.02254078   -779.13833939   -779.11579861
     42648     4264.800       162.69      0.02241160   -779.13830293   -779.11589133
     42649     4264.900       161.57      0.02225725   -779.13825932   -779.11600207
     42650     4265.000       160.43      0.02210005   -779.13821487   -779.11611483
     42651     4265.100       159.45      0.02196498   -779.13817657   -779.11621159
     42652     4265.200       158.81      0.02187749   -779.13815167   -779.11627418
     42653     4265.300       158.69      0.02186117   -779.13814676   -779.11628559
     42654     4265.400       159.23      0.02193534   -779.13816729   -779.11623195
     42655     4265.500       160.52      0.02211292   -779.13821695   -779.11610403
     42656     4265.600       162.60      0.02239886   -779.13829707   -779.11589821
     42657     4265.700       165.43      0.02278928   -779.13840663   -779.11561735
     42658     4265.800       168.93      0.02327148   -779.13854205   -779.11527057
     42659     4265.900       172.95      0.02382486   -779.13869749   -779.11487263
     42660     4266.000       177.29      0.02442261   -779.13886541   -779.11444279
     42661     4266.100       181.73      0.02503404   -779.13903719   -779.11400315
     42662     4266.200       186.03      0.02562716   -779.13920382   -779.11357665
     42663     4266.300       189.98      0.02617139   -779.13935670   -779.11318531
     42664     4266.400       193.38      0.02663989   -779.13948822   -779.11284833
     42665     4266.500       196.08      0.02701151   -779.13959251   -779.11258100
     42666     4266.600       197.97      0.02727207   -779.13966560   -779.11239353
     42667     4266.700       199.01      0.02741492   -779.13970558   -779.11229066
     42668     4266.800       199.20      0.02744085   -779.13971265   -779.11227180
     42669     4266.900       198.59      0.02735743   -779.13968909   -779.11233166
     42670     4267.000       197.29      0.02717789   -779.13963848   -779.11246058
     42671     4267.100       195.42      0.02691971   -779.13956583   -779.11264612
     42672     4267.200       193.12      0.02660308   -779.13947681   -779.11287373
     42673     4267.300       190.55      0.02624941   -779.13937735   -779.11312794
     42674     4267.400       187.87      0.02587989   -779.13927353   -779.11339363
     42675     4267.500       185.21      0.02551432   -779.13917086   -779.11365654
     42676     4267.600       182.71      0.02517009   -779.13907420   -779.11390411
     42677     4267.700       180.47      0.02486152   -779.13898760   -779.11412608
     42678     4267.800       178.57      0.02459934   -779.13891406   -779.11431472
     42679     4267.900       177.05      0.02439040   -779.13885550   -779.11446511
     42680     4268.000       175.95      0.02423760   -779.13881276   -779.11457517
     42681     4268.100       175.24      0.02413990   -779.13878548   -779.11464558
     42682     4268.200       174.89      0.02409251   -779.13877233   -779.11467982
     42683     4268.300       174.85      0.02408711   -779.13877104   -779.11468394
     42684     4268.400       175.04      0.02411225   -779.13877832   -779.11466607
     42685     4268.500       175.34      0.02415388   -779.13879026   -779.11463638
     42686     4268.600       175.64      0.02419594   -779.13880230   -779.11460636
     42687     4268.700       175.83      0.02422120   -779.13880969   -779.11458849
     42688     4268.800       175.76      0.02421216   -779.13880751   -779.11459534
     42689     4268.900       175.33      0.02415220   -779.13879099   -779.11463879
     42690     4269.000       174.41      0.02402671   -779.13875604   -779.11472933
     42691     4269.100       172.95      0.02382435   -779.13869955   -779.11487520
     42692     4269.200       170.87      0.02353817   -779.13861943   -779.11508126
     42693     4269.300       168.17      0.02316663   -779.13851530   -779.11534868
     42694     4269.400       164.89      0.02271425   -779.13838845   -779.11567420
     42695     4269.500       161.10      0.02219191   -779.13824196   -779.11605004
     42696     4269.600       156.92      0.02161658   -779.13808042   -779.11646383
     42697     4269.700       152.52      0.02101050   -779.13791025   -779.11689975
     42698     4269.800       148.09      0.02039976   -779.13773877   -779.11733901
     42699     4269.900       143.82      0.01981244   -779.13757374   -779.11776131
     42700     4270.000       139.93      0.01927638   -779.13742320   -779.11814682
     42701     4270.100       136.59      0.01881681   -779.13729416   -779.11847735
     42702     4270.200       133.96      0.01845413   -779.13719236   -779.11873823
     42703     4270.300       132.13      0.01820208   -779.13712166   -779.11891958
     42704     4270.400       131.15      0.01806649   -779.13708374   -779.11901724
     42705     4270.500       130.99      0.01804486   -779.13707787   -779.11903302
     42706     4270.600       131.58      0.01812660   -779.13710110   -779.11897450
     42707     4270.700       132.80      0.01829422   -779.13714841   -779.11885420
     42708     4270.800       134.48      0.01852494   -779.13721347   -779.11868854
     42709     4270.900       136.42      0.01879283   -779.13728901   -779.11849619
     42710     4271.000       138.44      0.01907105   -779.13736733   -779.11829627
     42711     4271.100       140.35      0.01933404   -779.13744136   -779.11810732
     42712     4271.200       141.99      0.01955937   -779.13750475   -779.11794538
     42713     4271.300       143.22      0.01972931   -779.13755257   -779.11782326
     42714     4271.400       143.96      0.01983177   -779.13758135   -779.11774958
     42715     4271.500       144.17      0.01986085   -779.13758944   -779.11772859
     42716     4271.600       143.85      0.01981685   -779.13757699   -779.11776013
     42717     4271.700       143.05      0.01970584   -779.13754574   -779.11783990
     42718     4271.800       141.84      0.01953891   -779.13749870   -779.11795979
     42719     4271.900       140.33      0.01933118   -779.13744021   -779.11810903
     42720     4272.000       138.66      0.01910060   -779.13737533   -779.11827472
     42721     4272.100       136.96      0.01886666   -779.13730942   -779.11844276
     42722     4272.200       135.38      0.01864911   -779.13724813   -779.11859902
     42723     4272.300       134.05      0.01846669   -779.13719679   -779.11873010
     42724     4272.400       133.10      0.01833599   -779.13715993   -779.11882394
     42725     4272.500       132.63      0.01827046   -779.13714145   -779.11887099
     42726     4272.600       132.70      0.01827960   -779.13714388   -779.11886428
     42727     4272.700       133.34      0.01836844   -779.13716876   -779.11880032
     42728     4272.800       134.56      0.01853717   -779.13721611   -779.11867894
     42729     4272.900       136.34      0.01878116   -779.13728458   -779.11850342
     42730     4273.000       138.59      0.01909118   -779.13737163   -779.11828045
     42731     4273.100       141.22      0.01945390   -779.13747350   -779.11801960
     42732     4273.200       144.11      0.01985270   -779.13758549   -779.11773280
     42733     4273.300       147.13      0.02026855   -779.13770229   -779.11743374
     42734     4273.400       150.13      0.02068125   -779.13781827   -779.11713701
     42735     4273.500       152.96      0.02107065   -779.13792764   -779.11685699
     42736     4273.600       155.48      0.02141795   -779.13802519   -779.11660725
     42737     4273.700       157.58      0.02170702   -779.13810634   -779.11639932
     42738     4273.800       159.16      0.02192557   -779.13816768   -779.11624211
     42739     4273.900       160.18      0.02206616   -779.13820712   -779.11614096
     42740     4274.000       160.62      0.02212687   -779.13822402   -779.11609715
     42741     4274.100       160.51      0.02211170   -779.13821964   -779.11610794
     42742     4274.200       159.92      0.02203042   -779.13819661   -779.11616618
     42743     4274.300       158.96      0.02189804   -779.13815921   -779.11626118
     42744     4274.400       157.77      0.02173369   -779.13811281   -779.11637912
     42745     4274.500       156.50      0.02155918   -779.13806351   -779.11650434
     42746     4274.600       155.33      0.02139705   -779.13801775   -779.11662070
     42747     4274.700       154.39      0.02126856   -779.13798146   -779.11671290
     42748     4274.800       153.83      0.02119157   -779.13795968   -779.11676811
     42749     4274.900       153.74      0.02117873   -779.13795595   -779.11677721
     42750     4275.000       154.16      0.02123609   -779.13797206   -779.11673597
     42751     4275.100       155.07      0.02136233   -779.13800755   -779.11664522
     42752     4275.200       156.43      0.02154881   -779.13806009   -779.11651128
     42753     4275.300       158.11      0.02178032   -779.13812523   -779.11634492
     42754     4275.400       159.97      0.02203656   -779.13819742   -779.11616086
     42755     4275.500       161.84      0.02229413   -779.13826996   -779.11597582
     42756     4275.600       163.54      0.02252882   -779.13833610   -779.11580728
     42757     4275.700       164.91      0.02271784   -779.13838938   -779.11567154
     42758     4275.800       165.81      0.02284193   -779.13842438   -779.11558245
     42759     4275.900       166.14      0.02288694   -779.13843711   -779.11555017
     42760     4276.000       165.84      0.02284491   -779.13842533   -779.11558042
     42761     4276.100       164.89      0.02271450   -779.13838870   -779.11567420
     42762     4276.200       163.34      0.02250075   -779.13832863   -779.11582788
     42763     4276.300       161.26      0.02221441   -779.13824820   -779.11603379
     42764     4276.400       158.76      0.02187083   -779.13815165   -779.11628082
     42765     4276.500       155.99      0.02148850   -779.13804421   -779.11655571
     42766     4276.600       153.08      0.02108764   -779.13793155   -779.11684392
     42767     4276.700       150.18      0.02068861   -779.13781945   -779.11713083
     42768     4276.800       147.44      0.02031067   -779.13771337   -779.11740270
     42769     4276.900       144.97      0.01997078   -779.13761795   -779.11764717
     42770     4277.000       142.88      0.01968275   -779.13753714   -779.11785439
     42771     4277.100       141.24      0.01945673   -779.13747370   -779.11801697
     42772     4277.200       140.09      0.01929884   -779.13742944   -779.11813060
     42773     4277.300       139.46      0.01921117   -779.13740493   -779.11819376
     42774     4277.400       139.32      0.01919193   -779.13739962   -779.11820769
     42775     4277.500       139.64      0.01923576   -779.13741203   -779.11817627
     42776     4277.600       140.35      0.01933415   -779.13743979   -779.11810565
     42777     4277.700       141.38      0.01947596   -779.13747975   -779.11800378
     42778     4277.800       142.63      0.01964800   -779.13752817   -779.11788017
     42779     4277.900       143.99      0.01983561   -779.13758099   -779.11774538
     42780     4278.000       145.35      0.02002335   -779.13763384   -779.11761049
     42781     4278.100       146.60      0.02019574   -779.13768236   -779.11748662
     42782     4278.200       147.64      0.02033803   -779.13772245   -779.11738441
     42783     4278.300       148.36      0.02043707   -779.13775034   -779.11731327
     42784     4278.400       148.68      0.02048222   -779.13776315   -779.11728094
     42785     4278.500       148.57      0.02046625   -779.13775876   -779.11729250
     42786     4278.600       147.99      0.02038624   -779.13773633   -779.11735008
     42787     4278.700       146.96      0.02024422   -779.13769645   -779.11745223
     42788     4278.800       145.53      0.02004765   -779.13764116   -779.11759351
     42789     4278.900       143.80      0.01980950   -779.13757417   -779.11776467
     42790     4279.000       141.90      0.01954788   -779.13750054   -779.11795266
     42791     4279.100       139.99      0.01928508   -779.13742651   -779.11814143
     42792     4279.200       138.26      0.01904619   -779.13735914   -779.11831295
     42793     4279.300       136.89      0.01885715   -779.13730577   -779.11844863
     42794     4279.400       136.06      0.01874250   -779.13727331   -779.11853082
     42795     4279.500       135.91      0.01872304   -779.13726762   -779.11854458
     42796     4279.600       136.57      0.01881360   -779.13729282   -779.11847922
     42797     4279.700       138.08      0.01902123   -779.13735103   -779.11832980
     42798     4279.800       140.42      0.01934403   -779.13744159   -779.11809756
     42799     4279.900       143.52      0.01977088   -779.13756150   -779.11779063
     42800     4280.000       147.23      0.02028192   -779.13770504   -779.11742312
     42801     4280.100       151.35      0.02085005   -779.13786476   -779.11701471
     42802     4280.200       155.66      0.02144304   -779.13803138   -779.11658834
     42803     4280.300       159.89      0.02202606   -779.13819526   -779.11616919
     42804     4280.400       163.80      0.02256456   -779.13834661   -779.11578206
     42805     4280.500       167.16      0.02302686   -779.13847652   -779.11544966
     42806     4280.600       169.77      0.02338662   -779.13857761   -779.11519099
     42807     4280.700       171.50      0.02362457   -779.13864444   -779.11501988
     42808     4280.800       172.26      0.02372975   -779.13867394   -779.11494419
     42809     4280.900       172.04      0.02370003   -779.13866545   -779.11496541
     42810     4281.000       170.90      0.02354198   -779.13862092   -779.11507894
     42811     4281.100       168.92      0.02327009   -779.13854441   -779.11527432
     42812     4281.200       166.28      0.02290560   -779.13844187   -779.11553628
     42813     4281.300       163.15      0.02247489   -779.13832073   -779.11584585
     42814     4281.400       159.76      0.02200768   -779.13818936   -779.11618168
     42815     4281.500       156.33      0.02153508   -779.13805644   -779.11652136
     42816     4281.600       153.08      0.02108766   -779.13793065   -779.11684299
     42817     4281.700       150.22      0.02069364   -779.13781987   -779.11712623
     42818     4281.800       147.92      0.02037724   -779.13773096   -779.11735372
     42819     4281.900       146.33      0.02015730   -779.13766914   -779.11751184
     42820     4282.000       145.52      0.02004626   -779.13763794   -779.11759168
     42821     4282.100       145.54      0.02004948   -779.13763890   -779.11758942
     42822     4282.200       146.38      0.02016497   -779.13767141   -779.11750644
     42823     4282.300       147.97      0.02038351   -779.13773288   -779.11734937
     42824     4282.400       150.19      0.02068924   -779.13781889   -779.11712965
     42825     4282.500       152.88      0.02106059   -779.13792331   -779.11686272
     42826     4282.600       155.87      0.02147157   -779.13803892   -779.11656735
     42827     4282.700       158.93      0.02189334   -779.13815761   -779.11626427
     42828     4282.800       161.85      0.02229601   -779.13827083   -779.11597482
     42829     4282.900       164.43      0.02265058   -779.13837062   -779.11572004
     42830     4283.000       166.46      0.02293085   -779.13844944   -779.11551860
     42831     4283.100       167.80      0.02311524   -779.13850143   -779.11538618
     42832     4283.200       168.33      0.02318848   -779.13852207   -779.11533358
     42833     4283.300       168.00      0.02314287   -779.13850927   -779.11536640
     42834     4283.400       166.81      0.02297908   -779.13846326   -779.11548418
     42835     4283.500       164.83      0.02270656   -779.13838663   -779.11568007
     42836     4283.600       162.19      0.02234308   -779.13828441   -779.11594132
     42837     4283.700       159.08      0.02191388   -779.13816368   -779.11624980
     42838     4283.800       155.71      0.02144995   -779.13803316   -779.11658320
     42839     4283.900       152.34      0.02098591   -779.13790258   -779.11691667
     42840     4284.000       149.23      0.02055735   -779.13778200   -779.11722465
     42841     4284.100       146.62      0.02019806   -779.13768086   -779.11748280
     42842     4284.200       144.73      0.01993720   -779.13760736   -779.11767016
     42843     4284.300       143.71      0.01979690   -779.13756786   -779.11777097
     42844     4284.400       143.66      0.01979029   -779.13756599   -779.11777570
     42845     4284.500       144.61      0.01992050   -779.13760257   -779.11768207
     42846     4284.600       146.49      0.02018042   -779.13767569   -779.11749527
     42847     4284.700       149.20      0.02055344   -779.13778056   -779.11722711
     42848     4284.800       152.55      0.02101510   -779.13791040   -779.11689530
     42849     4284.900       156.33      0.02153520   -779.13805662   -779.11652142
     42850     4285.000       160.29      0.02208049   -779.13820991   -779.11612941
     42851     4285.100       164.18      0.02261727   -779.13836075   -779.11574348
     42852     4285.200       167.79      0.02311388   -779.13850028   -779.11538640
     42853     4285.300       170.90      0.02354285   -779.13862080   -779.11507794
     42854     4285.400       173.37      0.02388244   -779.13871612   -779.11483369
     42855     4285.500       175.07      0.02411757   -779.13878210   -779.11466453
     42856     4285.600       175.96      0.02424026   -779.13881645   -779.11457620
     42857     4285.700       176.03      0.02424942   -779.13881893   -779.11456951
     42858     4285.800       175.31      0.02415033   -779.13879097   -779.11464064
     42859     4285.900       173.88      0.02395370   -779.13873568   -779.11478198
     42860     4286.000       171.86      0.02367469   -779.13865719   -779.11498250
     42861     4286.100       169.37      0.02333170   -779.13856080   -779.11522910
     42862     4286.200       166.56      0.02294521   -779.13845216   -779.11550695
     42863     4286.300       163.60      0.02253671   -779.13833740   -779.11580069
     42864     4286.400       160.63      0.02212760   -779.13822249   -779.11609488
     42865     4286.500       157.80      0.02173834   -779.13811315   -779.11637481
     42866     4286.600       155.26      0.02138752   -779.13801465   -779.11662713
     42867     4286.700       153.11      0.02109118   -779.13793142   -779.11684024
     42868     4286.800       151.44      0.02086214   -779.13786712   -779.11700498
     42869     4286.900       150.33      0.02070945   -779.13782427   -779.11711481
     42870     4287.000       149.82      0.02063803   -779.13780430   -779.11716627
     42871     4287.100       149.89      0.02064831   -779.13780723   -779.11715893
     42872     4287.200       150.53      0.02073616   -779.13783197   -779.11709581
     42873     4287.300       151.67      0.02089299   -779.13787607   -779.11698308
     42874     4287.400       153.21      0.02110603   -779.13793610   -779.11683007
     42875     4287.500       155.05      0.02135896   -779.13800722   -779.11664826
     42876     4287.600       157.04      0.02163271   -779.13808423   -779.11645152
     42877     4287.700       159.02      0.02190657   -779.13816133   -779.11625476
